83	1.43	1 	D	1.38->1.43	pouvait	1.38	FN	1.1->1.38	[A [E ce] [C cétacé] [E extraordinaire] ] [D pouvait] [P se transporter] [A [R d'] [C [E un] [C endroit] ] [R à] [C [E un] [C autre] ] ] [A [R avec] [E une] [C vélocité] [E surprenante] ] 	[ A [ E ] [ C ] [ E ] ] [ D ] [ P ] [ A [ R ] [ C [ E ] [ C ] ] [ R ] [ C [ E ] [ C ] ] ] [ A [ R ] [ E ] [ C ] [ E ] ]	[A][D][P][A][A]
84	1.41	2 	D	1.38->1.41	[R à] [C contrebord] 	1.38	FN	1.1->1.38	[A* [C [E l'] [C Helvetia] [U ,] [E [R de] [E la] [C Compagnie] [E Nationale] ] ] [U ,] [N et] [C [E le] [C Shannon] [U ,] [E [R du] [C Royal ... Mail] [U -] ] ] ] [U ,] [P marchant] [D [R à] [C contrebord] ] [A [R dans] [E cette] [C portion] [E [R de] [E l'] [C Atlantique] ] [E [A* portion] [S comprise] [A [R entre] [C [C [E les] [C États-Unis] ] [N et] [C [E l'] [C Europe] ] ] ] ] ] 	[ A* [ C [ E ] [ C ] [ U ] [ E [ R ] [ E ] [ C ] [ E ] ] ] [ U ] [ N ] [ C [ E ] [ C ] [ U ] [ E [ R ] [ C R ] [ U ] ] ] ] [ U ] [ P ] [ D [ R ] [ C ] ] [ A [ R ] [ E ] [ C ] [ E [ R ] [ E ] [ C ] ] [ E [ A* ] [ S ] [ A [ R ] [ C [ C [ E ] [ C ] ] [ N ] [ C [ E ] [ C ] ] ] ] ] ]	[A*[C[E][C][U][E[R][E][C][E]]][U][N][C[E][C][U][E[R][CR][U]]]][U][P][D][A]
84	1.66	1 	D	1.2->1.66	respectivement	1.2	FN	1.1->1.2	[T [E Quinze] [C jours] [R [E plus] [C tard] ] ] [U ,] [A [R à] [E deux mille] [C lieues] [E [R de] [C là] ] ] [U ,] [A [C [E l'] [C Helvetia] [U ,] [E [R de] [E la] [C Compagnie] [E Nationale] ] ] [U ,] [N et] [C [E le] [C Shannon] [U ,] [E [R du] [C Royal ... Mail] [U -] ] ] ] ... [P se signalèrent] [D respectivement] [A [E le] [C monstre] ] [A [C [R par] [C 42°15'] [E [R de] [C latitude] [E nord] ] ] [U ,] [N et] [C [R* par] [C 60°35'] [E [R de] [C longitude] [E [R à] [E l'] [C ouest] [E [R du] [C méridien] [E [R de] [C Greenwich] ] ] ] ] ] ] 	[ T [ E ] [ C ] [ R [ E ] [ C ] ] ] [ U ] [ A [ R ] [ E ] [ C ] [ E [ R ] [ C ] ] ] [ U ] [ A [ C [ E ] [ C ] [ U ] [ E [ R ] [ E ] [ C ] [ E ] ] ] [ U ] [ N ] [ C [ E ] [ C ] [ U ] [ E [ R ] [ C R ] [ U ] ] ] ] [ P ] [ D ] [ A [ E ] [ C ] ] [ A [ C [ R ] [ C ] [ E [ R ] [ C ] [ E ] ] ] [ U ] [ N ] [ C [ ] [ C ] [ E [ R ] [ C ] [ E [ R ] [ E ] [ C ] [ E [ R ] [ C ] [ E [ R ] [ C ] ] ] ] ] ] ]	[T][U][A][U][A][P][D][A][A]
84	1.106	1 	D	1.105->1.106	pouvoir	1.105	FN	1.96->1.105	[A* on] [D pouvoir] [P évaluer] [A [E la] [C longueur] [E minimum] [E [R du] [C mammifère] ] ] [A [R à] [E [C plus] [R de] ] [E trois cent cinquante] [C pieds] [E anglais] ] 	[ A* ] [ D ] [ P ] [ A [ E ] [ C ] [ E ] [ E [ R ] [ C ] ] ] [ A [ R ] [ E [ C ] [ R ] ] [ E ] [ C ] [ E ] ]	[A*][D][P][A][A]
84	1.135	2 	D	1.125->1.135	[R de] [C dimension] 	1.125	FN	1.1->1.125	[A [C [E le] [C Shannon] ] [N et] [C [E l'] [C Helvetia] ] ] [F étaient] [D [R de] [C dimension] ] [S inférieure] [A [R à] [C lui] ] 	[ A [ C [ E ] [ C ] ] [ N ] [ C [ E ] [ C ] ] ] [ F ] [ D [ R ] [ C ] ] [ S ] [ A [ R ] [ C ] ]	[A][F][D][S][A]
84	1.166	1 	D	1.165->1.166	plus	1.165	FN	1.163->1.165	[D plus] [S vastes] [A* baleines] 	[ D ] [ S ] [ A* ]	[D][S][A*
84	1.190	1 	D	1.162->1.190	n'	1.162	FN	1.1->1.162	[A [E les] [E [D plus] [S vastes] [A* baleines] ] [C baleines] [U ,] [E [A* baleines] [R celles qui] [P fréquentent] [A [E [E les] [C parages] [R des] ] [C îles] [E Aléoutiennes] ] ] [U ,] [E [C [E le] [C Kulammak] ] [N et] [C [E l'] [C Umgullick] ] ] ] [U ,] [D n'] [F ont] [T jamais] [S dépassé] [A [E [E la] [C longueur] [R de] ] [E cinquante-six] [C mètres] ] 	[ A [ E ] [ E [ D ] [ S ] [ A* ] ] [ C ] [ U ] [ E [ A* ] [ R ] [ P ] [ A [ E [ E ] [ C ] [ R ] ] [ C ] [ E ] ] ] [ U ] [ E [ C [ E ] [ C ] ] [ N ] [ C [ E ] [ C ] ] ] ] [ U ] [ D ] [ F ] [ T ] [ S ] [ A [ E [ E ] [ C ] [ R ] ] [ E ] [ C ] ]	[A][U][D][F][T][S][A]
85	1.9	3 	D	1.4->1.9	[C coup] [R sur] [C coup] 	1.4	FN	1.3->1.4	[A [E Ces] [C rapports] ] [P arrivés] [D [C coup] [R sur] [C coup] ] 	[ A [ E ] [ C ] ] [ P ] [ D [ C ] [ R ] [ C ] ]	[A][P][D]
85	1.100	1 	D	1.2->1.100	profondément	1.2	FN	1.1->1.2	[A [C [A [E Ces] [C rapports] ] [P arrivés] [D [C coup] [R sur] [C coup] ] ] [U ,] [C [E de] [E nouvelles] [C observations] [E [A IMPLICIT] [A* observations] [P faites] [A [R à] [E [C bord] [R du] ] [E transatlantique] [C le Pereire] ] ] ] [U ,] [C [P [E un] [C abordage] ] [A [R entre] [C [C [E l'] [C Etna] [U ,] [E [R de] [E [E la] [C ligne] ] [C Inman] ] ] [U ,] [N et] [C [E le] [C monstre] ] ] ] ] [U ,] [C [E un] [C procès-verbal] [E [A* procès-verbal] [P dressé] [A [R par] [E les] [C officiers] [E [R de] [E [E la] [C frégate] [E française] ] [E la] [C Normandie] ] ] ] ] [U ,] [C [E un] [E [E très] [U -] [C sérieux] ] [C relèvement] [E [A* relèvement] [P obtenu] [A [R par] [E l'] [E état] [U -] [C major] [E [R du] [E commodore] [C Fitz-James] ] ] [A [R à] [E [C bord] [R du] ] [C Lord ... Clyde] [U -] ] ] ] ] [U ,] [P émurent] [D profondément] [A [E l'] [C opinion] [E publique] ] 	[ A [ C [ A [ E ] [ C ] ] [ P ] [ D [ C ] [ R ] [ C ] ] ] [ U ] [ C [ E ] [ E ] [ C ] [ E [ A ] [ A* ] [ P ] [ A [ R ] [ E [ C ] [ R ] ] [ E ] [ C ] ] ] ] [ U ] [ C [ P [ E ] [ C ] ] [ A [ R ] [ C [ C [ E ] [ C ] [ U ] [ E [ R ] [ E [ E ] [ C ] ] [ C ] ] ] [ U ] [ N ] [ C [ E ] [ C ] ] ] ] ] [ U ] [ C [ E ] [ C ] [ E [ A* ] [ P ] [ A [ R ] [ E ] [ C ] [ E [ R ] [ E [ E ] [ C ] [ E ] ] [ E ] [ C ] ] ] ] ] [ U ] [ C [ E ] [ E [ E ] [ U ] [ C ] ] [ C ] [ E [ A* ] [ P ] [ A [ R ] [ E ] [ E ] [ U ] [ C ] [ E [ R ] [ E ] [ C ] ] ] [ A [ R ] [ E [ C ] [ R ] ] [ C L ] [ U ] ] ] ] ] [ U ] [ P ] [ D ] [ A [ E ] [ C ] [ E ] ]	[A][U][P][D][A]
85	1.148	1 	D	1.123->1.148	vivement	1.123	FN	1.1->1.123	[A [E [E les] [C pays] [E [C graves] [N et] [C pratiques] ] ] [U ,] [C [C [E l'] [C Angleterre] ] [U ,] [C [E l'] [C Amérique] ] [U ,] [C [E l'] [C Allemagne] ] ] ] [U ,] [P s' ... préoccupèrent] [A en] ... [D vivement] [U .] 	[ A [ E [ E ] [ C ] [ E [ C ] [ N ] [ C ] ] ] [ U ] [ C [ C [ E ] [ C ] ] [ U ] [ C [ E ] [ C ] ] [ U ] [ C [ E ] [ C ] ] ] ] [ U ] [ P ] [ A ] [ D ] [ U ]	[A][U][P][A][D][U
86	1.123	1 	D	1.119->1.123	peuvent	1.119	FN	1.117->1.119	[A [E* Kraken] [E les] [C tentacules] ] [D peuvent] [P enlacer] [A [E un] [C bâtiment] [E [R de] [E [E cinq] [C cents] ] [C tonneaux] ] ] 	[ A [ ] [ E ] [ C ] ] [ D ] [ P ] [ A [ E ] [ C ] [ E [ R ] [ E [ E ] [ C ] ] [ C ] ] ]	[A][D][P][A]
86	1.222	1 	D	1.216->1.222	ne	1.216	FN	1.215->1.216	[A* M ... Harrington] [R dont] [A [E la] [E bonne] [C foi] ] [D ne] [D peut] [F être] [P soupçonnée] 	[ A* ] [ R ] [ A [ E ] [ E ] [ C ] ] [ D ] [ D ] [ F ] [ P ]	[A*][R][A][D][D][F][P]
86	1.223	1 	D	1.216->1.223	peut	1.216	FN	1.215->1.216	[A* M ... Harrington] [R dont] [A [E la] [E bonne] [C foi] ] [D ne] [D peut] [F être] [P soupçonnée] 	[ A* ] [ R ] [ A [ E ] [ E ] [ C ] ] [ D ] [ D ] [ F ] [ P ]	[A*][R][A][D][D][F][P]
86	1.255	1 	D	1.253->1.255	n'	1.253	FN	1.249->1.253	[A* serpent] [R qui] [D n'] [F avait] [T jamais] [P fréquenté] [T [R jusqu'] [C alors] ] [A [R que] [E les] [C mers] [E [R de] [E l'] [E ancien] [C Constitutionnel] [U .] ] ] 	[ A* ] [ R ] [ D ] [ F ] [ T ] [ P ] [ T [ R ] [ C ] ] [ A [ R ] [ E ] [ C ] [ E [ R ] [ E ] [ E ] [ C ] [ U ] ] ]	[A*][R][D][F][T][P][T][A]
87	1.47	1 	D	1.45->1.47	font	1.45	FN	1.41->1.45	[A* journalistes] [R qui] [D font] [P profession] [A [R de] [C science] ] 	[ A* ] [ R ] [ D ] [ P ] [ A [ R ] [ C ] ]	[A*][R][D][P][A]
87	1.60	1 	D	1.58->1.60	font	1.58	FN	1.55->1.58	[A* journalistes] [R qui] [D font] [P profession] [A [R d'] [C esprit] ] 	[ A* ] [ R ] [ D ] [ P ] [ A [ R ] [ C ] ]	[A*][R][D][P][A]
87	1.117	1 	D	1.114->1.117	plus	1.114	FN	1.111->1.114	[A* personnalités] [S [E les] ... [C offensantes] [U .] ] [D plus] 	[ A* ] [ S [ E ] [ C ] [ U ] ] [ D ]	[A*][S][D]
88	1.153	2 	D	1.147->1.153	ne ... pas	1.147	FN	1.142->1.147	[R que] [U «] [A [E la] [C nature] ] [D ne ... pas] [P faisait] ... [A [E de] [C sots] ] 	[ R ] [ U ] [ A [ E ] [ C ] ] [ D ] [ P ] [ A [ E ] [ C ] ]	[R][U][A][D][P][A]
88	1.170	2 	D	1.167->1.170	ne point	1.167	FN	1.161->1.167	[A* contemporains] [P [F de] ... [C donner] ] [D ne point] ... [A [E un] [C démenti] ] [A [R à] [E la] [C nature] ] 	[ A* ] [ P [ F ] [ C ] ] [ D ] [ A [ E ] [ C ] ] [ A [ R ] [ E ] [ C ] ]	[A*][P][D][A][A]
88	1.238	1 	D	1.235->1.238	plus	1.235	FN	1.234->1.235	[S [E le] ... [C aimé] ] [D plus] ... [A* rédacteurs] 	[ S [ E ] [ C ] ] [ D ] [ A* ]	[S][D][A*
88	1.280	1 	D	1.276->1.280	universel	1.276	FN	1.272->1.276	[A IMPLICIT] [R d'] [P un éclat de rire] [D universel] 	[ A ] [ R ] [ P ] [ D ]	[A][R][P][D]
89	1.20	1 	D	1.2->1.20	parut	1.2	FN	1.1->1.2	[A IMPLICIT] [T [R Pendant] [E [E les] [E premiers] [C mois] ] [R de] [E [E l'] [C année] ] [C 1867] ] [U ,] [A [E la] [C question] ] [D parut] [F être] [P enterrée] 	[ A ] [ T [ R ] [ E [ E ] [ E ] [ C ] ] [ R ] [ E [ E ] [ C ] ] [ C ] ] [ U ] [ A [ E ] [ C ] ] [ D ] [ F ] [ P ]	[A][T][U][A][D][F][P]
89	1.27	2 	D	1.25->1.27	ne ... pas	1.25	FN	1.1->1.25	[A elle] [D ne ... pas] [G semblait] ... [D devoir] [P renaître] 	[ A ] [ D ] [ G ] [ D ] [ P ]	[A][D][G][D][P]
89	1.29	1 	D	1.25->1.29	devoir	1.25	FN	1.1->1.25	[A elle] [D ne ... pas] [G semblait] ... [D devoir] [P renaître] 	[ A ] [ D ] [ G ] [ D ] [ P ]	[A][D][G][D][P]
89	1.50	2 	D	1.48->1.50	ne ... plus	1.48	FN	1.1->1.48	[F Il] [D ne ... plus] [F s'] [P agit] ... [D alors] [A [R d'] [E un] [C problème] [E scientifique] [E [A IMPLICIT] [A* problème] [F à] [P résoudre] ] ] 	[ F ] [ D ] [ F ] [ P ] [ D ] [ A [ R ] [ E ] [ C ] [ E ] [ E [ A ] [ A* ] [ F ] [ P ] ] ]	[F][D][F][P][D][A]
89	1.53	1 	D	1.48->1.53	alors	1.48	FN	1.1->1.48	[F Il] [D ne ... plus] [F s'] [P agit] ... [D alors] [A [R d'] [E un] [C problème] [E scientifique] [E [A IMPLICIT] [A* problème] [F à] [P résoudre] ] ] 	[ F ] [ D ] [ F ] [ P ] [ D ] [ A [ R ] [ E ] [ C ] [ E ] [ E [ A ] [ A* ] [ F ] [ P ] ] ]	[F][D][F][P][D][A]
90	1.52	1 	D	1.47->1.52	ne	1.47	FN	1.44->1.47	[A* roc] [R qu'] [A [E aucune] [C carte] ] [D ne] [P marquait] [A [R dans] [E ces] [C parages] ] 	[ A* ] [ R ] [ A [ E ] [ C ] ] [ D ] [ P ] [ A [ R ] [ E ] [ C ] ]	[A*][R][A][D][P][A]
90	1.65	1 	D	1.60->1.65	combiné	1.60	FN	1.59->1.60	[R Sous] [P [E l'] [C effort] ] [D combiné] [A [C [R du] [C vent] ] [N et] [C [R de] [E ses] [E quatre cents] [C chevaux-vapeur] ] ] 	[ R ] [ P [ E ] [ C ] ] [ D ] [ A [ C [ R ] [ C ] ] [ N ] [ C [ R ] [ E ] [ E ] [ C ] ] ]	[R][P][D][A]
