passge_id	node_id	numChildren	edge_tag	edge_id	edge	composite	simple_adverb	negation	modal_aux	word_count	adjective	discontinuous
101	1.87	2 	D	1.85->1.87	n' ... pas	0	0	0	0	3		
101	1.91	2 	D	1.85->1.91	[E plus] [C sûrement] 	1	0	0	0	4		
101	1.102	2 	D	1.100->1.102	[C fallait] ... [R que] 	1	0	0	0	5		
101	1.122	2 	D	1.100->1.122	[E peu] [C commune] 	1	0	0	0	4		
101	1.158	3 	D	1.153->1.158	[R de] [C lui ... même] [U -] 	1	0	0	0	8		
101	1.172	1 	D	1.171->1.172	vraiment	0	0	0	0	1		
102	1.20	2 	D	1.10->1.20	[R à] [C nouveau] 	1	0	1	0	4		
102	1.45	2 	D	1.43->1.45	n' ... pas	0	0	0	0	3		
102	1.95	1 	D	1.88->1.95	annuellement	0	0	0	0	1		
102	1.120	3 	D	1.116->1.120	[C corps] [N et] [C biens] 	1	0	0	0	6		
102	1.135	2 	D	1.83->1.135	ne ... pas	0	0	0	0	3		
103	1.38	1 	D	1.26->1.38	devenant	0	0	0	0	1		
103	1.39	4 	D	1.26->1.39	[R de] [C plus] [R en] [C plus] 	1	0	0	0	8		
103	1.54	1 	D	1.52->1.54	catégoriquement	0	0	0	0	1		
103	1.62	1 	D	1.55->1.62	enfin	0	0	0	0	1		
103	1.64	4 	D	1.55->1.64	[F et] [R à] [E tout] [C prix] 	1	0	0	0	8		
passge_id	node_id	numChildren	edge_tag	edge_id	edge	composite	simple_adverb	negation	modal_aux	word_count	adjective	discontinuous
416	1.134	2 	D	1.127->1.134	[R en] [C attendant] 	1	0	0	0	4		
417	1.5	1 	D	1.2->1.5	parfaitement	0	0	0	0	1		
417	1.20	1 	D	1.19->1.20	comment	0	0	0	0	1		
417	1.21	2 	D	1.19->1.21	ne ... pas	0	0	0	0	3		
417	1.92	1 	D	1.90->1.92	ne	0	0	0	0	1		
417	1.93	1 	D	1.90->1.93	pouvait	0	0	0	0	1		
418	1.51	1 	D	1.18->1.51	absolument	0	0	0	0	1		
418	1.65	1 	D	1.61->1.65	n'	0	0	0	0	1		
418	1.76	1 	D	1.75->1.76	comment	0	0	0	0	1		
418	1.77	1 	D	1.75->1.77	pouvait	0	0	0	0	1		
419	1.26	3 	D	1.24->1.26	à cause de	0	0	0	0	3		
421	1.13	2 	D	1.10->1.13	[R après] [C tout] 	1	0	0	0	4		
421	1.17	1 	D	1.4->1.17	ne	0	0	0	0	1		
421	1.18	1 	D	1.4->1.18	put	0	0	0	0	1		
421	1.53	1 	D	1.33->1.53	peu	0	0	0	0	1		
421	1.65	1 	D	1.56->1.65	fait	0	0	0	0	1		
421	1.70	1 	D	1.69->1.70	comment	0	0	0	0	1		
421	1.74	1 	D	1.69->1.74	tenu	0	0	0	0	1		
422	1.9	1 	D	1.2->1.9	pouvait	0	0	0	0	1		
422	1.30	2 	D	1.25->1.30	s' ingénie	0	0	0	0	2		
423	1.15	1 	D	1.3->1.15	encore	0	0	0	0	1		
423	1.53	1 	D	1.45->1.53	ne	0	0	0	0	1		
423	1.54	1 	D	1.45->1.54	pouvait	0	0	0	0	1		
423	1.61	1 	D	1.60->1.61	comment	0	0	0	0	1		
423	1.97	1 	D	1.86->1.97	très	0	0	0	0	1		
423	1.120	1 	D	1.113->1.120	obstinément	0	0	0	0	1		
424	1.8	1 	D	1.5->1.8	faites	0	0	0	0	1		
424	1.58	1 	D	1.43->1.58	définitivement	0	0	0	0	1		
425	1.38	2 	D	1.34->1.38	se laissèrent	0	0	0	0	2		
425	1.43	2 	D	1.41->1.43	[E plus] [C absurdes] 	1	0	0	0	4		
426	1.59	1 	D	1.58->1.59	particulièrement	0	0	0	0	1		
426	1.99	1 	D	1.97->1.99	pus	0	0	0	0	1		
426	1.129	1 	D	1.118->1.129	dus	0	0	0	0	1		
426	1.132	1 	D	1.118->1.132	catégoriquement	0	0	0	0	1		
427	1.11	1 	D	1.10->1.11	pouvoir	0	0	0	0	1		
428	1.16	3 	D	1.12->1.16	[C une] [R à] [C une] 	1	0	0	0	6		
428	1.37	1 	D	1.34->1.37	faut	0	0	0	0	1		
428	1.38	1 	D	1.34->1.38	nécessairement	0	0	0	0	1		
429	1.18	1 	D	1.7->1.18	totalement	0	0	0	0	1		
429	1.25	1 	D	1.21->1.25	n'	0	0	0	0	1		
429	1.27	1 	D	1.21->1.27	su	0	0	0	0	1		
429	1.83	1 	D	1.81->1.83	saurait	0	0	0	0	1		
429	1.84	2 	D	1.81->1.84	[R à] [C peine] 	1	0	0	0	4		
430	1.21	1 	D	1.9->1.21	peut	0	0	0	0	1		
431	1.28	2 	D	1.26->1.28	ne ... pas	0	0	0	0	3		
432	1.10	2 	D	1.8->1.10	ne ... pas	0	0	0	0	3		
432	1.22	1 	D	1.17->1.22	encore	0	0	0	0	1		
433	1.24	1 	D	1.22->1.24	faut	0	0	0	0	1		
433	1.25	1 	D	1.22->1.25	nécessairement	0	0	0	0	1		
433	1.40	1 	D	1.38->1.40	déjà	0	0	0	0	1		
433	1.52	2 	D	1.44->1.52	[C disposé] [R à] 	1	0	0	0	4		
435	1.93	2 	D	1.86->1.93	[R avec] [C succès] 	1	0	0	0	4		
435	1.105	3 	D	1.97->1.105	[E non] [E sans] [C peine] 	1	0	1	0	6		
435	1.123	4 	D	1.118->1.123	[R d'] [C outre] [R en] [C outre] 	1	0	0	0	8		
436	1.16	2 	D	1.12->1.16	[E dix] [C fois] 	1	0	0	0	4		
436	1.30	2 	D	1.26->1.30	[E dix] [C fois] 	1	0	0	0	4		
436	1.76	1 	D	1.75->1.76	capable	0	0	0	0	1		
437	1.36	2 	D	1.33->1.36	non plus	0	0	1	0	2		
437	1.71	3 	D	1.67->1.71	[R à] [E la] [C fois] 	1	0	0	0	6		
438	1.19	1 	D	1.17->1.19	n'	0	0	0	0	1		
438	1.48	1 	D	1.44->1.48	encore	0	0	0	0	1		
439	1.19	1 	D	1.17->1.19	voulais	0	0	0	0	1		
439	1.35	2 	D	1.34->1.35	ne pas	0	0	0	0	2		
439	1.36	1 	D	1.34->1.36	trop	0	0	0	0	1		
439	1.47	1 	D	1.44->1.47	bien	0	0	0	0	1		
440	1.8	1 	D	1.2->1.8	chaudement	0	0	0	0	1		
440	1.44	1 	D	1.31->1.44	laissait	0	0	0	0	1		
440	1.76	1 	D	1.71->1.76	précisément	0	0	0	0	1		
440	1.105	2 	D	1.91->1.105	ne ... que	0	0	0	0	3		
440	1.112	1 	D	1.86->1.112	puissent	0	0	0	0	1		
440	1.188	1 	D	1.185->1.188	non	0	0	1	0	1		
440	1.248	3 	D	1.241->1.248	[C peu] [R à] [C peu] 	1	0	0	0	6		
440	1.267	2 	D	1.253->1.267	n' ... pas	0	0	0	0	3		
440	1.289	1 	D	1.286->1.289	ne	0	0	0	0	1		
440	1.300	2 	D	1.294->1.300	[E presque] [C incessamment] 	1	0	0	0	4		
440	1.306	2 	D	1.304->1.306	ne ... pas	0	0	0	0	3		
441	1.5	2 	D	1.3->1.5	[E me] [C laisse] 	1	0	0	0	4		
441	1.16	2 	D	1.13->1.16	ne ... plus	0	0	0	0	3		
441	1.17	2 	D	1.13->1.17	m' appartient	0	0	0	0	2		
441	1.69	1 	D	1.70->1.69	sans	0	0	0	0	1		
441	1.83	1 	D	1.81->1.83	n'	0	0	0	0	1		
442	1.8	2 	D	1.4->1.8	ne ... qu'	0	0	0	0	3		
442	1.29	1 	D	1.28->1.29	plus	0	0	0	0	1		
442	1.78	1 	D	1.66->1.78	principalement	0	0	0	0	1		
443	1.19	2 	D	1.10->1.19	[E les] [C premiers] 	1	0	0	0	4		
443	1.85	1 	D	1.82->1.85	activement	0	0	0	0	1		
444	1.32	2 	D	1.28->1.32	ne ... plus	0	0	0	0	3		
444	1.42	1 	D	1.35->1.42	n'	0	0	0	0	1		
444	1.50	1 	D	1.49->1.50	Aucun	0	0	0	0	1		
444	1.52	1 	D	1.49->1.52	ne	0	0	0	0	1		
444	1.79	1 	D	1.75->1.79	tant	0	0	0	0	1		
445	1.29	2 	D	1.4->1.29	ne ... plus	0	0	0	0	3		
446	1.17	2 	D	1.15->1.17	n' ... pas	0	0	0	0	3		
446	1.48	1 	D	1.47->1.48	Pas	0	0	0	0	1		
446	1.52	1 	D	1.47->1.52	ne	0	0	0	0	1		
446	1.64	2 	D	1.62->1.64	n' ... qu'	0	0	0	0	3		
446	1.85	2 	D	1.83->1.85	ne ... pas	0	0	0	0	3		
446	1.110	2 	D	1.104->1.110	ne ... qu'	0	0	0	0	3		
447	1.11	1 	D	1.2->1.11	ne	0	0	0	0	1		
448	1.45	2 	D	1.36->1.45	[R avec] [C plaisir] 	1	0	0	0	4		
passge_id	node_id	numChildren	edge_tag	edge_id	edge	composite	simple_adverb	negation	modal_aux	word_count	adjective	discontinuous
764	1.23	2 	D	1.21->1.23	ne ... pas	0	0	0	0	3		
764	1.25	1 	D	1.21->1.25	plus	0	0	0	0	1		
764	1.69	1 	D	1.66->1.69	enfin	0	0	0	0	1		
765	1.21	3 	D	1.19->1.21	n' ... plus qu'	0	0	0	0	4		
765	1.58	1 	D	1.56->1.58	ne	0	0	0	0	1		
765	1.59	1 	D	1.56->1.59	put	0	0	0	0	1		
765	1.82	1 	D	1.81->1.82	plus	0	0	0	0	1		
766	1.26	1 	D	1.21->1.26	assez	0	0	0	0	1		
766	1.45	2 	D	1.40->1.45	[E se] [C laissera] 	1	0	0	0	4		
766	1.64	2 	D	1.62->1.64	ne ... pas	0	0	0	0	3		
767	1.10	3 	D	1.8->1.10	il me fallait	0	0	0	0	3		
768	1.13	5 	D	1.2->1.13	[R d'] [E une] [C voix] [E impatiente] [U .] 	1	0	0	0	10		
769	1.40	1 	D	1.35->1.40	bien	0	0	0	0	1		
769	1.67	1 	D	1.65->1.67	peu	0	0	0	0	1		
769	1.103	2 	D	1.102->1.103	ne ... jamais	0	0	0	0	3		
769	1.112	2 	D	1.110->1.112	ne ... pas	0	0	0	0	3		
770	1.19	3 	D	1.17->1.19	en était venu	0	0	0	0	3		
770	1.35	1 	D	1.34->1.35	très	0	0	0	0	1		
770	1.49	4 	D	1.47->1.49	[R avec] [E une] [C agilité] [E [R d'] [C acrobate] ] 	1	0	0	0	11		
770	1.125	2 	D	1.123->1.125	n' ... pas	0	0	0	0	3		
770	1.131	1 	D	1.130->1.131	Très	0	0	0	0	1		
770	1.144	1 	D	1.143->1.144	peu	0	0	0	0	1		
770	1.152	2 	D	1.150->1.152	n' ... pas	0	0	0	0	3		
770	1.171	1 	D	1.169->1.171	quel	0	0	0	0	1		
771	1.51	1 	D	1.50->1.51	Nulle	0	0	0	0	1		
771	1.87	1 	D	1.84->1.87	davantage	0	0	0	0	1		
771	1.118	2 	D	1.115->1.118	[C pas] ... [C pas] 	1	0	0	0	5		
772	1.39	1 	D	1.36->1.39	ainsi	0	0	0	0	1		
773	1.21	4 	D	1.16->1.21	[R à] [E la] [E troisième] [C personne] 	1	0	0	0	8		
774	1.18	4 	D	1.15->1.18	[R d'] [E une] [C main] [E fébrile] 	1	0	0	0	8		
775	1.17	2 	D	1.16->1.17	[R D'] [C ordinaire] 	1	0	0	0	4		
775	1.30	2 	D	1.25->1.30	[E ou] [C non] 	1	0	1	0	4		
775	1.57	1 	D	1.55->1.57	pouvait	0	0	0	0	1		
775	1.58	1 	D	1.55->1.58	indéfiniment	0	0	0	0	1		
775	1.78	1 	D	1.77->1.78	capable	0	0	0	0	1		
775	1.85	4 	D	1.77->1.85	[R comme] [E une] [C coque] [E [R de] [C noix] ] 	1	0	1	0	11		
775	1.118	1 	D	1.116->1.118	allait	0	0	0	0	1		
776	1.13	3 	D	1.2->1.13	[E une] [E troisième] [C fois] 	1	0	0	0	6		
776	1.43	1 	D	1.41->1.43	Oui	0	0	0	0	1		
776	1.70	1 	D	1.69->1.70	Comme	0	0	0	0	1		
776	1.78	1 	D	1.68->1.78	tranquillement	0	0	0	0	1		
776	1.87	1 	D	1.86->1.87	Pas	0	0	0	0	1		
776	1.122	1 	D	1.123->1.122	sans	0	0	0	0	1		
776	1.282	2 	D	1.280->1.282	ne ... pas	0	0	0	0	3		
776	1.296	1 	D	1.295->1.296	Si	0	0	0	0	1		
776	1.298	1 	D	1.295->1.298	certainement	0	0	0	0	1		
776	1.303	1 	D	1.293->1.303	évasivement	0	0	0	0	1		
776	1.353	2 	D	1.343->1.353	voilà tout	0	0	0	0	2		
776	1.367	1 	D	1.366->1.367	Comme	0	0	0	0	1		
776	1.375	1 	D	1.365->1.375	paisiblement	0	0	0	0	1		
777	1.31	1 	D	1.29->1.31	allons	0	0	0	0	1		
777	1.65	1 	D	1.39->1.65	ne	0	0	0	0	1		
777	1.66	1 	D	1.39->1.66	peut	0	0	0	0	1		
777	1.90	1 	D	1.87->1.90	aussi	0	0	0	0	1		
777	1.94	2 	D	1.92->1.94	ne ... pas	0	0	0	0	3		
777	1.108	1 	D	1.102->1.108	peuvent	0	0	0	0	1		
777	1.109	1 	D	1.102->1.109	être	0	0	0	0	1		
777	1.110	1 	D	1.102->1.110	très	0	0	0	0	1		
777	1.128	2 	D	1.126->1.128	n' ... pas	0	0	0	0	3		
778	1.7	1 	D	1.5->1.7	Comme	0	0	0	0	1		
778	1.28	1 	D	1.23->1.28	bien	0	0	0	0	1		
778	1.33	1 	D	1.31->1.33	ne	0	0	0	0	1		
778	1.34	1 	D	1.31->1.34	veux	0	0	0	0	1		
778	1.53	2 	D	1.50->1.53	ne ... pas	0	0	0	0	3		
778	1.58	1 	D	1.57->1.58	Comme	0	0	0	0	1		
779	1.17	4 	D	1.13->1.17	[R en] [E un] [C tour] [E [R de] [C main] ] 	1	0	0	0	11		
779	1.34	1 	D	1.31->1.34	ne	0	0	0	0	1		
779	1.52	2 	D	1.51->1.52	aussi bien	0	0	0	0	2		
782	1.53	2 	D	1.51->1.53	me trouvai	0	0	0	0	2		
783	1.46	2 	D	1.43->1.46	[R En] [C personne] 	1	0	0	0	4		
785	1.10	1 	D	1.2->1.10	parfaitement	0	0	0	0	1		
785	1.41	1 	D	1.39->1.41	permettaient	0	0	0	0	1		
787	1.20	1 	D	1.19->1.20	Aussi	0	0	0	0	1		
788	1.8	1 	D	1.6->1.8	convenablement	0	0	0	0	1		
789	1.48	2 	D	1.36->1.48	[C moins] [E même] 	1	0	0	0	4		
789	1.81	1 	D	1.75->1.81	pourra	0	0	0	0	1		
789	1.82	1 	D	1.75->1.82	bien	0	0	0	0	1		
789	1.84	1 	D	1.75->1.84	cependant	0	0	0	0	1		
790	1.9	1 	D	1.3->1.9	ne	0	0	0	0	1		
790	1.10	1 	D	1.3->1.10	voulait	0	0	0	0	1		
790	1.36	1 	D	1.32->1.36	venait	0	0	0	0	1		
791	1.22	1 	D	1.21->1.22	Oui	0	0	0	0	1		
792	1.89	4 	D	1.77->1.89	[R avec] [E une] [C rapidité] [E croissante] 	1	0	0	0	8		
792	1.102	1 	D	1.96->1.102	majestueusement	0	0	0	0	1		
792	1.132	1 	D	1.129->1.132	faisaient	0	0	0	0	1		
793	1.49	1 	D	1.34->1.49	successivement	0	0	0	0	1		
794	1.27	1 	D	1.26->1.27	toute	0	0	0	0	1		
794	1.65	2 	D	1.56->1.65	[E trois] [C fois] 	1	0	0	0	4		
794	1.140	4 	D	1.130->1.140	[R encore] [E une] [C fois] [U .] 	1	0	0	0	8		
795	1.23	2 	D	1.21->1.23	ne ... qu'	0	0	0	0	3		
796	1.49	2 	D	1.44->1.49	[E plus] [C rapidement] 	1	0	0	0	4		
796	1.104	3 	D	1.75->1.104	[R à] [E toute] [C vapeur] 	1	0	0	0	6		
passge_id	node_id	numChildren	edge_tag	edge_id	edge	composite	simple_adverb	negation	modal_aux	word_count	adjective	discontinuous
848	1.33	2 	D	1.26->1.33	ne ... qu'	0	0	0	0	3		
848	1.57	1 	D	1.45->1.57	ne	0	0	0	0	1		
848	1.67	2 	D	1.65->1.67	ne ... pas	0	0	0	0	3		
848	1.106	1 	D	1.86->1.106	non	0	0	1	0	1		
848	1.195	1 	D	1.193->1.195	Pas	0	0	0	0	1		
849	1.9	1 	D	1.2->1.9	partageaient	0	0	0	0	1		
849	1.126	1 	D	1.124->1.126	n'	0	0	0	0	1		
849	1.128	1 	D	1.124->1.128	pouvaient	0	0	0	0	1		
849	1.138	2 	D	1.133->1.138	ne ... pas	0	0	0	0	3		
849	1.140	1 	D	1.133->1.140	encore	0	0	0	0	1		
850	1.9	2 	D	1.3->1.9	ne ... qu'	0	0	0	0	3		
850	1.43	4 	D	1.37->1.43	[R avec] [E une] [E scrupuleuse] [C attention] 	1	0	0	0	8		
851	1.6	2 	D	1.2->1.6	n' ... pas	0	0	0	0	3		
851	1.16	1 	D	1.14->1.16	ne	0	0	0	0	1		
851	1.35	2 	D	1.29->1.35	[E cent] [C fois] 	1	0	0	0	4		
852	1.10	1 	D	1.2->1.10	soigneusement	0	0	0	0	1		
852	1.35	2 	D	1.30->1.35	n' ... pas	0	0	0	0	3		
852	1.38	1 	D	1.30->1.38	mieux	0	0	0	0	1		
852	1.65	3 	D	1.59->1.65	[R à] [E la] [C main] 	1	0	0	0	6		
852	1.107	3 	D	1.104->1.107	[R par] [E la] [C culasse] 	1	0	0	0	6		
852	1.134	1 	D	1.129->1.134	doit	0	0	0	0	1		
852	1.158	3 	D	1.146->1.158	sans se gêner	0	0	0	0	3		
853	1.9	2 	D	1.4->1.9	ne ... aucun	0	0	0	0	3		
854	1.25	2 	D	1.23->1.25	ne ... pas	0	0	0	0	3		
854	1.54	4 	D	1.36->1.54	[R à] [E un] [C degré] [E supérieur] 	1	0	0	0	8		
854	1.64	1 	D	1.61->1.64	fallait	0	0	0	0	1		
855	1.5	1 	D	1.2->1.5	environ	0	0	0	0	1		
855	1.43	1 	D	1.42->1.43	peu	0	0	0	0	1		
855	1.48	1 	D	1.46->1.48	parfois	0	0	0	0	1		
855	1.53	1 	D	1.52->1.53	très	0	0	0	0	1		
855	1.74	1 	D	1.73->1.74	surtout	0	0	0	0	1		
855	1.86	1 	D	1.83->1.86	singulièrement	0	0	0	0	1		
856	1.13	1 	D	1.6->1.13	sagement	0	0	0	0	1		
856	1.34	3 	D	1.26->1.34	[R à] [E lui] [C seul] 	1	0	0	0	6		
856	1.52	2 	D	1.50->1.52	ne ... qu'	0	0	0	0	3		
856	1.53	1 	D	1.50->1.53	saurais	0	0	0	0	1		
856	1.54	2 	D	1.50->1.54	[E le] [C mieux] 	1	0	0	0	4		
857	1.16	2 	D	1.15->1.16	[E si] [C peu] 	1	0	0	0	4		
857	1.26	1 	D	1.24->1.26	dois	0	0	0	0	1		
857	1.31	2 	D	1.28->1.31	[C se prit] [R d'] 	1	0	0	0	5		
857	1.36	1 	D	1.28->1.36	certaine	0	0	0	0	1		
857	1.81	1 	D	1.78->1.81	encore	0	0	0	0	1		
857	1.107	1 	D	1.105->1.107	déjà	0	0	0	0	1		
858	1.3	3 	D	1.2->1.3	[C Peu] [R à] [C peu] 	1	0	0	0	6		
858	1.9	2 	D	1.2->1.9	prit goût	0	0	0	0	2		
858	1.16	1 	D	1.14->1.16	aimais	0	0	0	0	1		
858	1.45	5 	D	1.34->1.45	[R avec] [E une] [E grande] [C poésie] [E naturelle] 	1	0	0	0	10		
858	1.56	3 	D	1.52->1.56	prenait une forme	0	0	0	0	3		
858	1.62	1 	D	1.60->1.62	croyais	0	0	0	0	1		
859	1.60	2 	D	1.58->1.60	ne ... qu'	0	0	0	0	3		
859	1.68	1 	D	1.62->1.68	encore	0	0	0	0	1		
860	1.32	2 	D	1.29->1.32	ne ... guère	0	0	0	0	3		
860	1.43	2 	D	1.40->1.43	[C seul] [E [R à] [C bord] ] 	1	0	0	0	7		
860	1.50	2 	D	1.40->1.50	ne ... pas	0	0	0	0	3		
860	1.60	1 	D	1.57->1.60	même	0	0	0	0	1		
860	1.72	1 	D	1.69->1.72	crus	0	0	0	0	1		
860	1.73	1 	D	1.69->1.73	devoir	0	0	0	0	1		
862	1.40	1 	D	1.34->1.40	restées	0	0	0	0	1		
862	1.54	2 	D	1.51->1.54	[E tout] [C naturellement] 	1	0	0	0	4		
862	1.97	1 	D	1.94->1.97	laissait	0	0	0	0	1		
862	1.110	3 	D	1.104->1.110	[E plus] [C directement] [U .] 	1	0	0	0	6		
863	1.6	1 	D	1.5->1.6	Comment	0	0	0	0	1		
863	1.16	1 	D	1.5->1.16	pouvez	0	0	0	0	1		
863	1.19	2 	D	1.5->1.19	ne pas	0	0	0	0	2		
863	1.43	1 	D	1.35->1.43	particulières	0	0	0	0	1		
863	1.46	2 	D	1.44->1.46	vous montrer	0	0	0	0	2		
863	1.47	1 	D	1.44->1.47	si	0	0	0	0	1		
864	1.27	4 	D	1.17->1.27	[R par] [E un] [C geste] [E [A* geste] [R qui] [A lui] [F était] [S habituel] ] 	1	0	0	0	17		
864	1.56	2 	D	1.52->1.56	[E Peut-être] [C bien] 	1	0	0	0	4		
865	1.21	2 	D	1.17->1.21	[R de] [C profession] 	1	0	0	0	4		
