40	1.15	1 	D	1.10->1.15	undeniable	1.10	FN	1.1->1.10	[A this] [F was] [S [E an] ... [C fact] ] [D undeniable] 	[ A ] [ F ] [ S [ E ] [ C ] ] [ D ]	[A][F][S][D]
40	1.35	1 	D	1.33->1.35	can	1.33	FN	1.1->1.33	[A you] [D can] [P understand] [A [E the] [E worldwide] [C excitement] [E [A* excitement] [P caused] [A [A IMPLICIT] [R by] [P [E this] ... [C apparition] ] [D unearthly] ] ] ] 	[ A ] [ D ] [ P ] [ A [ E ] [ E ] [ C ] [ E [ A* ] [ P ] [ A [ A ] [ R ] [ P [ E ] [ C ] ] [ D ] ] ] ]	[A][D][P][A]
40	1.48	1 	D	1.43->1.48	unearthly	1.43	FN	1.41->1.43	[A IMPLICIT] [R by] [P [E this] ... [C apparition] ] [D unearthly] 	[ A ] [ R ] [ P [ E ] [ C ] ] [ D ]	[A][R][P][D]
40	1.68	2 	D	1.64->1.68	had to	1.64	FN	1.1->1.64	[A [E that] [C charge] ] [D had to] [F be] [P dropped] [U .] 	[ A [ E ] [ C ] ] [ D ] [ F ] [ P ] [ U ]	[A][D][F][P][U
41	1.46	2 	D	1.44->1.46	[R at] [C first] 	1.44	FN	1.1->1.44	[A Captain Baker] [D [R at] [C first] ] [P thought] [A [A he] [F was] [S [R in] [E the] [C presence] ] [A [R of] [E an] [E unknown] [C reef] ] ] 	[ A C ] [ D [ R ] [ C ] ] [ P ] [ A [ A ] [ F ] [ S [ R ] [ E ] [ C ] ] [ A [ R ] [ E ] [ E ] [ C ] ] ]	[A][D][P][A]
41	1.115	1 	D	1.111->1.115	intermittent	1.111	FN	1.105->1.111	[R to] [P [E the] ... [C eruptions] ] [D intermittent] ... [A [R of] [E a] [C geyser] ] 	[ R ] [ P [ E ] [ C ] ] [ D ] [ A [ R ] [ E ] [ C ] ]	[R][P][D][A]
41	1.129	3 	D	1.122->1.129	[C [E fair] ... [C* dealings] ] [N and] [C honest] 	1.122	FN	1.1->1.122	[A [E [E the] [C Governor] ] [C Higginson] ] [F had] [D [C [E fair] ... [C* dealings] ] [N and] [C honest] ] [P dealings] [A [R with] [E some] [E aquatic] [C mammal] [U ,] [E [A IMPLICIT] [A* mammal] [T [E until] [C then] ] [P unknown] ] [U ,] [E [A* mammal] [R that] [D could] [P spurt] [A [R from] [E its] [C blowholes] ] [A [C waterspouts] [E [A IMPLICIT] [A* waterspouts] [P mixed] [A [R with] [C [C air] [N and] [C steam] [U .] ] ] ] ] ] ] 	[ A [ E [ E ] [ C ] ] [ C ] ] [ F ] [ D [ C [ E ] [ ] ] [ N ] [ C ] ] [ P ] [ A [ R ] [ E ] [ E ] [ C ] [ U ] [ E [ A ] [ A* ] [ T [ E ] [ C ] ] [ P ] ] [ U ] [ E [ A* ] [ R ] [ D ] [ P ] [ A [ R ] [ E ] [ C ] ] [ A [ C ] [ E [ A ] [ A* ] [ P ] [ A [ R ] [ C [ C ] [ N ] [ C ] [ U ] ] ] ] ] ] ]	[A][F][D][P][A]
41	1.150	1 	D	1.148->1.150	could	1.148	FN	1.135->1.148	[A* mammal] [R that] [D could] [P spurt] [A [R from] [E its] [C blowholes] ] [A [C waterspouts] [E [A IMPLICIT] [A* waterspouts] [P mixed] [A [R with] [C [C air] [N and] [C steam] [U .] ] ] ] ] 	[ A* ] [ R ] [ D ] [ P ] [ A [ R ] [ E ] [ C ] ] [ A [ C ] [ E [ A ] [ A* ] [ P ] [ A [ R ] [ C [ C ] [ N ] [ C ] [ U ] ] ] ] ]	[A*][R][D][P][A][A]
42	1.7	1 	D	1.2->1.7	likewise	1.2	FN	1.1->1.2	[A [E Similar] [C events] ] [F were] [D likewise] [P observed] [A [R in] [E Pacific] [C seas] ] [U ,] [T [R on] [C July 23] [E [R of] [E the] [E same] [C year] ] ] [U ,] [A [R by] [E the] [C Christopher Columbus] [E [R from] [E the] [C West India ... Pacific Steam Navigation Co] [U &] ] ] 	[ A [ E ] [ C ] ] [ F ] [ D ] [ P ] [ A [ R ] [ E ] [ C ] ] [ U ] [ T [ R ] [ C ] [ E [ R ] [ E ] [ E ] [ C ] ] ] [ U ] [ A [ R ] [ E ] [ C C ] [ E [ R ] [ E ] [ C P S N ] [ U ] ] ]	[A][F][D][P][A][U][T][U][A]
42	1.40	1 	D	1.35->1.40	could	1.35	FN	1.1->1.35	[A [E this] [E extraordinary] [C cetacean] ] [D could] [P transfer] [A itself] [A [R from] [C [E one] [C locality] ] [R to] [C [C* locality] [E another] ] ] [D [R with] [E startling] [C swiftness] ] 	[ A [ E ] [ E ] [ C ] ] [ D ] [ P ] [ A ] [ A [ R ] [ C [ E ] [ C ] ] [ R ] [ C [ ] [ E ] ] ] [ D [ R ] [ E ] [ C ] ]	[A][D][P][A][A][D]
42	1.51	3 	D	1.35->1.51	[R with] [E startling] [C swiftness] 	1.35	FN	1.1->1.35	[A [E this] [E extraordinary] [C cetacean] ] [D could] [P transfer] [A itself] [A [R from] [C [E one] [C locality] ] [R to] [C [C* locality] [E another] ] ] [D [R with] [E startling] [C swiftness] ] 	[ A [ E ] [ E ] [ C ] ] [ D ] [ P ] [ A ] [ A [ R ] [ C [ E ] [ C ] ] [ R ] [ C [ ] [ E ] ] ] [ D [ R ] [ E ] [ C ] ]	[A][D][P][A][A][D]
43	1.54	1 	D	1.2->1.54	respectively	1.2	FN	1.1->1.2	[T [E Fifteen] [C days] [E later] ] [A [R and] [E 2,000] [C leagues] [E farther] ] [U ,] [A [C [E the] [C Helvetia] [E [R from] [E the] [C Compagnie Nationale] ] ] [N and] [C [E the] [C Shannon] [E [R from] [E the] [E Royal Mail] [C line] ] ] ] ... [D respectively] [P signaled] [A each other] [A [R that] [A [E the] [C monster] ] [F had] [F been] [P sighted] [A [C [R in] [E latitude] [C 42 15 ... north] [U °] ] [U '] [N and] [C [R* in] [E longitude] [C 60 35 ... west] [U °] ... [U '] [E [R of] [E the] [C meridian] [R of] [E Greenwich] ] ] ] ] 	[ T [ E ] [ C ] [ E ] ] [ A [ R ] [ E ] [ C ] [ E ] ] [ U ] [ A [ C [ E ] [ C ] [ E [ R ] [ E ] [ C C ] ] ] [ N ] [ C [ E ] [ C ] [ E [ R ] [ E ] [ E R ] [ C ] ] ] ] [ D ] [ P ] [ A ] [ A [ R ] [ A [ E ] [ C ] ] [ F ] [ F ] [ P ] [ A [ C [ R ] [ E ] [ C ] [ U ] ] [ U ] [ N ] [ C [ ] [ E ] [ C ] [ U ] [ U ] [ E [ R ] [ E ] [ C ] [ R ] [ E ] ] ] ] ]	[T][A][U][A][D][P][A][A]
43	1.94	1 	D	1.85->1.94	able	1.85	FN	1.1->1.85	[A [R From] [E their] [E simultaneous] [C observations] ] [U ,] [A they] [F were] [D able] [F to] [P estimate] [A [E the] [E mammal] [F 's] [E minimum] [C length] ] [A [R at] [E [C more] [R than] ] [E 350] [E English] [C feet] ] 	[ A [ R ] [ E ] [ E ] [ C ] ] [ U ] [ A ] [ F ] [ D ] [ F ] [ P ] [ A [ E ] [ E ] [ F ] [ E ] [ C ] ] [ A [ R ] [ E [ C ] [ R ] ] [ E ] [ E ] [ C ] ]	[A][U][A][F][D][F][P][A][A]
44	1.3	3 	D	1.2->1.3	[C One] [R after] [C another] 	1.2	FN	1.1->1.2	[D [C One] [R after] [C another] ] [U ,] [A [E [C reports] ... [E [A* reports] [R that] [F would] [D profoundly] [P affect] [A [E public] [C opinion] ] ] ] [U :] [C [C [A [E new] [C observations] ] [P taken] [A [R by] [E [E the] [E transatlantic] [C liner] ] [C Pereire] ] ] [U ,] [C [A [E the] [E [E Inman] [C line] ] [R 's] [C Etna] ] [P running afoul] [A [R of] [E the] [C monster] ] ] [U ,] [C [A [E an] [E official] [C report] ] [P drawn up] [A [R by] [C officers] [R on] [E [E [E the] [E French] [C frigate] ] [C Normandy] ] ] ] [U ,] [C [A [D dead ... earnest] [U -] ... [P reckonings] ... [A* staff] ] [P obtained] [A [R by] [E the] [E general] [C staff] [R of] [E Commodore Fitz ... James] [U -] ] [A [R aboard] [E the] [C Lord Clyde] ] ] ] ] [P arrived] 	[ D [ C ] [ R ] [ C ] ] [ U ] [ A [ E [ C ] [ E [ A* ] [ R ] [ F ] [ D ] [ P ] [ A [ E ] [ C ] ] ] ] [ U ] [ C [ C [ A [ E ] [ C ] ] [ P ] [ A [ R ] [ E [ E ] [ E ] [ C ] ] [ C ] ] ] [ U ] [ C [ A [ E ] [ E [ E ] [ C ] ] [ R ] [ C ] ] [ P ] [ A [ R ] [ E ] [ C ] ] ] [ U ] [ C [ A [ E ] [ E ] [ C ] ] [ P ] [ A [ R ] [ C ] [ R ] [ E [ E [ E ] [ E ] [ C ] ] [ C ] ] ] ] [ U ] [ C [ A [ D ] [ U ] [ P ] [ A* ] ] [ P ] [ A [ R ] [ E ] [ E ] [ C ] [ R ] [ E C F ] [ U ] ] [ A [ R ] [ E ] [ C L ] ] ] ] ] [ P ]	[D][U][A][P]
44	1.15	1 	D	1.12->1.15	profoundly	1.12	FN	1.9->1.12	[A* reports] [R that] [F would] [D profoundly] [P affect] [A [E public] [C opinion] ] 	[ A* ] [ R ] [ F ] [ D ] [ P ] [ A [ E ] [ C ] ]	[A*][R][F][D][P][A]
44	1.68	2 	D	1.67->1.68	dead ... earnest	1.67	FN	1.66->1.67	[D dead ... earnest] [U -] ... [P reckonings] ... [A* staff] 	[ D ] [ U ] [ P ] [ A* ]	[D][U][P][A*
44	1.116	1 	D	1.99->1.116	deeply	1.99	FN	1.1->1.99	[A IMPLICIT] [A [E such] [E serious] [U ,] [E practical] [C countries] [R as] [E [C England] [U ,] [C America] [U ,] [N and] [C Germany] ] ] [F were] [D deeply] [P concerned] [U .] 	[ A ] [ A [ E ] [ E ] [ U ] [ E ] [ C ] [ R ] [ E [ C ] [ U ] [ C ] [ U ] [ N ] [ C ] ] ] [ F ] [ D ] [ P ] [ U ]	[A][A][F][D][P][U
45	1.114	1 	D	1.111->1.114	could	1.111	FN	1.110->1.111	[A* kraken] [R whose] [A tentacles] [D could] [P entwine] [A [E a] [E [E 500] [U -] [C ton] ] [C craft] ] 	[ A* ] [ R ] [ A ] [ D ] [ P ] [ A [ E ] [ E [ E ] [ U ] [ C ] ] [ C ] ]	[A*][R][A][D][P][A]
47	1.13	3 	D	1.12->1.13	[R With] [E inexhaustible] [C zest] 	1.12	FN	1.1->1.12	[D [R With] [E inexhaustible] [C zest] ] [U ,] [A [E the] [E popular] [C press] ] [D took] [P potshots] [A [C [R at] [E feature] [C articles] [E [R from] [C the Geographic Institute] [R of] [E Brazil] ] [U ,] [E [R* from] [C the Royal Academy of Science] [R in] [E Berlin] ] [U ,] [E the British Association] [U ,] [E [R* from] [C the Smithsonian Institution] [R in] [E Washington ... D.C] [U ,] ] ] [U .] [U ,] [C [R at] [C discussions] [E [R in] [C The Indian Archipelago] ] [U ,] [E [R in] [C Cosmos] [E [A* Cosmos] [P published] [A [R by] [C Father Moigno] ] ] ] [U ,] [E [R in] [C Petermann 's Mittheilungen,2] ] ] [N and] [C [R at] [E scientific] [C chronicles] [E [R in] [E the] [E great] [E [C French] [N and] [C foreign] ] [C newspapers] ] ] ] 	[ D [ R ] [ E ] [ C ] ] [ U ] [ A [ E ] [ E ] [ C ] ] [ D ] [ P ] [ A [ C [ R ] [ E ] [ C ] [ E [ R ] [ C G ] [ R ] [ E ] ] [ U ] [ E [ ] [ C R A ] [ R ] [ E ] ] [ U ] [ E ] [ U ] [ E [ ] [ C S ] [ R ] [ E ] [ U ] ] ] [ U ] [ U ] [ C [ R ] [ C ] [ E [ R ] [ C T ] ] [ U ] [ E [ R ] [ C ] [ E [ A* ] [ P ] [ A [ R ] [ C F ] ] ] ] [ U ] [ E [ R ] [ C P ] ] ] [ N ] [ C [ R ] [ E ] [ C ] [ E [ R ] [ E ] [ E ] [ E [ C ] [ N ] [ C ] ] [ C ] ] ] ]	[D][U][A][D][P][A]
47	1.22	1 	D	1.12->1.22	took	1.12	FN	1.1->1.12	[D [R With] [E inexhaustible] [C zest] ] [U ,] [A [E the] [E popular] [C press] ] [D took] [P potshots] [A [C [R at] [E feature] [C articles] [E [R from] [C the Geographic Institute] [R of] [E Brazil] ] [U ,] [E [R* from] [C the Royal Academy of Science] [R in] [E Berlin] ] [U ,] [E the British Association] [U ,] [E [R* from] [C the Smithsonian Institution] [R in] [E Washington ... D.C] [U ,] ] ] [U .] [U ,] [C [R at] [C discussions] [E [R in] [C The Indian Archipelago] ] [U ,] [E [R in] [C Cosmos] [E [A* Cosmos] [P published] [A [R by] [C Father Moigno] ] ] ] [U ,] [E [R in] [C Petermann 's Mittheilungen,2] ] ] [N and] [C [R at] [E scientific] [C chronicles] [E [R in] [E the] [E great] [E [C French] [N and] [C foreign] ] [C newspapers] ] ] ] 	[ D [ R ] [ E ] [ C ] ] [ U ] [ A [ E ] [ E ] [ C ] ] [ D ] [ P ] [ A [ C [ R ] [ E ] [ C ] [ E [ R ] [ C G ] [ R ] [ E ] ] [ U ] [ E [ ] [ C R A ] [ R ] [ E ] ] [ U ] [ E ] [ U ] [ E [ ] [ C S ] [ R ] [ E ] [ U ] ] ] [ U ] [ U ] [ C [ R ] [ C ] [ E [ R ] [ C T ] ] [ U ] [ E [ R ] [ C ] [ E [ A* ] [ P ] [ A [ R ] [ C F ] ] ] ] [ U ] [ E [ R ] [ C P ] ] ] [ N ] [ C [ R ] [ E ] [ C ] [ E [ R ] [ E ] [ E ] [ E [ C ] [ N ] [ C ] ] [ C ] ] ] ]	[D][U][A][D][P][A]
47	1.106	1 	D	1.103->1.106	n't	1.103	FN	1.93->1.103	[A nature] [F does] [D n't] [P make leaps] 	[ A ] [ F ] [ D ] [ P ]	[A][F][D][P]
47	1.124	2 	D	1.122->1.124	[R in] [C essence] 	1.122	FN	1.1->1.122	[A* writers] [P maintaining] [D [R in] [C essence] ] [A [R that] [U "] [A nature] [F does] [D n't] [P make] [A lunatics] ] 	[ A* ] [ P ] [ D [ R ] [ C ] ] [ A [ R ] [ U ] [ A ] [ F ] [ D ] [ P ] [ A ] ]	[A*][P][D][A]
47	1.132	1 	D	1.127->1.132	n't	1.127	FN	1.122->1.127	[R that] [U "] [A nature] [F does] [D n't] [P make] [A lunatics] 	[ R ] [ U ] [ A ] [ F ] [ D ] [ P ] [ A ]	[R][U][A][F][D][P][A]
47	1.206	2 	D	1.182->1.206	for good	1.182	FN	1.1->1.182	[A [R in] [E a] [E [E much] [U -] [C feared] ] [E satirical] [C journal] ] [U ,] [A [E an] [C article] [E [R by] [E its] [E most] [E popular] [C columnist] ] ] [P finished off] [A [E the] [C monster] ] [D for good] 	[ A [ R ] [ E ] [ E [ E ] [ U ] [ C ] ] [ E ] [ C ] ] [ U ] [ A [ E ] [ C ] [ E [ R ] [ E ] [ E ] [ E ] [ C ] ] ] [ P ] [ A [ E ] [ C ] ] [ D ]	[A][U][A][P][A][D]
47	1.245	1 	D	1.240->1.245	universal	1.240	FN	1.232->1.240	[A IMPLICIT] [R amid] [P [E a] ... [C burst of laughter] ] [D universal] 	[ A ] [ R ] [ P [ E ] [ C ] ] [ D ]	[A][R][P][D]
48	1.28	1 	D	1.25->1.28	n't	1.25	FN	1.1->1.25	[A it] [F did] [D n't] [G seem] [S due] [A [A* it] [R for] [P resurrection] ] 	[ A ] [ F ] [ D ] [ G ] [ S ] [ A [ A* ] [ R ] [ P ] ]	[A][F][D][G][S][A]
48	1.54	2 	D	1.50->1.54	[E no] [C longer] 	1.50	FN	1.1->1.50	[T now] [A it] [F was] [D [E no] [C longer] ] [S [E an] [C issue] ] [A [R of] [A [E a] [E scientific] [C problem] ] [F to] [F be] [P solved] ] 	[ T ] [ A ] [ F ] [ D [ E ] [ C ] ] [ S [ E ] [ C ] ] [ A [ R ] [ A [ E ] [ E ] [ C ] ] [ F ] [ F ] [ P ] ]	[T][A][F][D][S][A]
48	1.93	2 	D	1.88->1.93	[E entirely] [C new] 	1.88	FN	1.1->1.88	[A [E The] [C question] ] [P took an ... turn] [D [E entirely] [C new] ] 	[ A [ E ] [ C ] ] [ P ] [ D [ E ] [ C ] ]	[A][P][D]
48	1.101	1 	D	1.97->1.101	again	1.97	FN	1.1->1.97	[A [E The] [C monster] ] [D again] [P became] [A [C [C [E an] [C islet] ] [U ,] [C [E* an] [C rock] ] [U ,] [N or] [C [E* an] [C reef] ] ] [U ,] [R but] [E [E a] [E runaway] [C reef] [U ,] [E [A* reef] [S [C unfixed] [N and] [C elusive] [U .] ] ] ] ] 	[ A [ E ] [ C ] ] [ D ] [ P ] [ A [ C [ C [ E ] [ C ] ] [ U ] [ C [ ] [ C ] ] [ U ] [ N ] [ C [ ] [ C ] ] ] [ U ] [ R ] [ E [ E ] [ E ] [ C ] [ U ] [ E [ A* ] [ S [ C ] [ N ] [ C ] [ U ] ] ] ] ]	[A][D][P][A]
49	1.62	1 	D	1.58->1.62	combined	1.58	FN	1.57->1.58	[R Under] [P [E the] ... [C efforts] ] [D combined] ... [A [C [R of] [C wind] ] [N and] [C [R* of] [E [E 400] [U -] [C horsepower] ] [C steam] ] ] 	[ R ] [ P [ E ] [ C ] ] [ D ] [ A [ C [ R ] [ C ] ] [ N ] [ C [ ] [ E [ E ] [ U ] [ C ] ] [ C ] ] ]	[R][P][D][A]
49	1.102	1 	D	1.88->1.102	would	1.88	FN	1.1->1.88	[A [R Without] [E the] [E high] [C quality] [E [R of] [E its] [C hull] ] ] [U ,] [A [E the] [C Moravian] ] [D would] [G surely] [F have] [P split open] [A [R from] [E this] [C collision] ] 	[ A [ R ] [ E ] [ E ] [ C ] [ E [ R ] [ E ] [ C ] ] ] [ U ] [ A [ E ] [ C ] ] [ D ] [ G ] [ F ] [ P ] [ A [ R ] [ E ] [ C ] ]	[A][U][A][D][G][F][P][A]
49	1.115	1 	D	1.114->1.115	together	1.114	FN	1.111->1.114	[P* gone] [D together] [A [R with] [E those] [E 237] [C passengers] [E [A* passengers] [A it] [F was] [P bringing back] [A [R from] [C Canada] [U .] ] ] ] 	[ ] [ D ] [ A [ R ] [ E ] [ E ] [ C ] [ E [ A* ] [ A ] [ F ] [ P ] [ A [ R ] [ C ] [ U ] ] ] ]	[][D][A]
